event_id,truck_id,silo_id,assignment_timestamp,detection_timestamp,truck_number,truck_type,rfid_tag,registration_date,weight_log_id,timestamp_before,weight_before_kg,timestamp_after,weight_after_kg,loading_start_time,loading_end_time,cement_loaded_kg,loading_duration_min,turnaround_time_min,net_weight_gain,loading_date
3623.0,TRK-1465,14.0,2024-03-22 10:01:47,2024-03-22 10:06:47,QC-625-IM,Tipper,RFID-Fb690vB,2024-07-17,3120.0,2024-11-22 18:23:19,13736.0,2024-11-22 18:44:19,26116.0,2024-11-22 18:28:19,2024-11-22 18:39:19,12380.0,11.0,5.0,12380.0,2024-11-22
3624.0,TRK-1375,2.0,2024-01-21 07:36:50,2024-01-21 07:44:50,NT-447-EH,Bulk,RFID-BO592Bf,2023-09-10,2278.0,2024-03-09 21:40:04,15807.0,2024-03-09 22:02:04,30157.0,2024-03-09 21:45:04,2024-03-09 21:57:04,14350.0,12.0,8.0,14350.0,2024-03-09
3624.0,TRK-1375,2.0,2024-01-21 07:36:50,2024-01-21 07:44:50,NT-447-EH,Bulk,RFID-BO592Bf,2023-09-10,2976.0,2024-07-14 01:17:34,10339.0,2024-07-14 01:34:34,24779.0,2024-07-14 01:22:34,2024-07-14 01:29:34,14440.0,7.0,8.0,14440.0,2024-07-14
3625.0,TRK-0104,1.0,2024-11-13 23:09:22,2024-11-13 23:16:22,DF-524-KO,Tipper,RFID-Wy755rW,2024-07-02,2321.0,2024-07-30 04:39:30,12637.0,,27064.0,2024-07-30 04:44:30,2024-07-30 04:52:30,14427.0,8.0,7.0,14427.0,2024-07-30
3625.0,TRK-0104,1.0,2024-11-13 23:09:22,2024-11-13 23:16:22,DF-524-KO,Tipper,RFID-Wy755rW,2024-07-02,4542.0,2024-05-08 02:49:02,12215.0,2024-05-08 03:04:02,28844.0,2024-05-08 02:54:02,2024-05-08 02:59:02,16629.0,5.0,7.0,16629.0,2024-05-08
3625.0,TRK-0104,1.0,2024-11-13 23:09:22,2024-11-13 23:16:22,DF-524-KO,Tipper,RFID-Wy755rW,2024-07-02,5613.0,2024-03-17 05:41:32,15311.0,2024-03-17 06:00:32,31196.0,2024-03-17 05:46:32,2024-03-17 05:55:32,15885.0,9.0,7.0,15885.0,2024-03-17
3627.0,TRK-1458,5.0,2024-06-25 07:12:42,2024-06-25 07:15:42,YJ-508-GG,Bulk,RFID-zv663Ic,2023-10-23,3429.0,2024-08-31 01:59:18,15352.0,2024-08-31 02:18:18,27939.0,2024-08-31 02:04:18,2024-08-31 02:13:18,12587.0,9.0,3.0,12587.0,2024-08-31
3627.0,TRK-1458,5.0,2024-06-25 07:12:42,2024-06-25 07:15:42,YJ-508-GG,Bulk,RFID-zv663Ic,2023-10-23,6200.0,2024-02-24 13:21:13,12836.0,2024-02-24 13:36:13,25684.0,,2024-02-24 13:31:13,12848.0,10.0,3.0,12848.0,
3628.0,TRK-4476,4.0,2024-10-07 20:50:02,2024-10-07 20:54:02,KF-638-SJ,Bulk,RFID-hn284xy,2024-07-24,2370.0,2024-12-21 02:10:55,10531.0,2024-12-21 02:30:55,23335.0,2024-12-21 02:15:55,2024-12-21 02:25:55,12804.0,10.0,4.0,12804.0,2024-12-21
3628.0,TRK-4476,4.0,2024-10-07 20:50:02,2024-10-07 20:54:02,KF-638-SJ,Bulk,RFID-hn284xy,2024-07-24,2949.0,2024-07-30 06:22:06,13115.0,2024-07-30 06:40:06,29543.0,2024-07-30 06:27:06,2024-07-30 06:35:06,13879.0,8.0,4.0,14939.0,2024-07-30
3628.0,TRK-4476,4.0,2024-10-07 20:50:02,2024-10-07 20:54:02,KF-638-SJ,Bulk,RFID-hn284xy,2024-07-24,4069.0,2024-07-15 03:10:03,12107.0,2024-07-15 03:26:03,28628.0,2024-07-15 03:15:03,2024-07-15 03:21:03,16521.0,6.0,4.0,16521.0,2024-07-15
3628.0,TRK-4476,4.0,2024-10-07 20:50:02,2024-10-07 20:54:02,KF-638-SJ,Bulk,RFID-hn284xy,2024-07-24,5246.0,2024-10-17 06:10:38,12794.0,2024-10-17 06:35:38,29075.0,2024-10-17 06:15:38,2024-10-17 06:30:38,16281.0,15.0,4.0,16281.0,2024-10-17
3630.0,TRK-3149,3.0,2024-03-18 02:42:35,2024-03-18 02:49:35,VZ-376-EF,Bulk,RFID-GJ959Oe,2024-02-23,2290.0,2024-09-28 08:50:44,11440.0,2024-09-28 09:15:44,25592.0,2024-09-28 08:55:44,2024-09-28 09:10:44,14152.0,15.0,7.0,14152.0,2024-09-28
3639.0,TRK-3285,8.0,2024-10-21 21:44:39,2024-10-21 21:54:39,KO-156-KS,Bulk,RFID-Fb694nh,2023-11-01,2130.0,2024-11-03 21:11:57,12073.0,2024-11-03 21:26:57,25014.0,2024-11-03 21:16:57,2024-11-03 21:21:57,12941.0,5.0,10.0,12941.0,2024-11-03
3639.0,TRK-3285,8.0,2024-10-21 21:44:39,2024-10-21 21:54:39,KO-156-KS,Bulk,RFID-Fb694nh,2023-11-01,6866.0,2024-09-06 03:29:17,15111.0,,31516.0,2024-09-06 03:34:17,2024-09-06 03:48:17,16405.0,14.0,10.0,16405.0,2024-09-06
3640.0,TRK-0908,2.0,2024-01-16 11:44:17,2024-01-16 11:52:17,RX-982-AD,Bulk,RFID-SY757cv,2024-02-29,6378.0,2024-02-18 16:39:57,12823.0,2024-02-18 16:56:57,30587.0,2024-02-18 16:44:57,2024-02-18 16:51:57,17764.0,7.0,8.0,17764.0,2024-02-18
3643.0,TRK-4898,1.0,2024-02-27 09:33:54,2024-02-27 09:37:54,DK-591-AI,Tipper,RFID-CP093zf,2024-09-19,5053.0,2024-03-27 21:56:58,14939.0,2024-03-27 22:17:58,31957.0,2024-03-27 22:01:58,2024-03-27 22:12:58,17018.0,11.0,4.0,17018.0,2024-03-27
3646.0,TRK-2102,13.0,2024-06-11 13:33:06,2024-06-11 13:37:06,FB-136-OG,Tipper,RFID-qb304Rw,2023-08-12,2899.0,2024-01-03 13:47:03,12625.0,2024-01-03 14:09:03,27850.0,2024-01-03 13:52:03,2024-01-03 14:04:03,15225.0,12.0,4.0,15225.0,2024-01-03
3646.0,TRK-2102,13.0,2024-06-11 13:33:06,2024-06-11 13:37:06,FB-136-OG,Tipper,RFID-qb304Rw,2023-08-12,4490.0,2024-11-26 16:47:47,12916.0,2024-11-26 17:06:47,30393.0,2024-11-26 16:52:47,2024-11-26 17:01:47,17477.0,9.0,4.0,17477.0,2024-11-26
3646.0,TRK-2102,13.0,2024-06-11 13:33:06,2024-06-11 13:37:06,FB-136-OG,Tipper,RFID-qb304Rw,2023-08-12,5864.0,2024-02-19 12:42:34,14357.0,2024-02-19 13:01:34,29815.0,2024-02-19 12:47:34,2024-02-19 12:56:34,15458.0,9.0,4.0,15458.0,2024-02-19
3646.0,TRK-2102,13.0,2024-06-11 13:33:06,2024-06-11 13:37:06,FB-136-OG,Tipper,RFID-qb304Rw,2023-08-12,6290.0,2024-04-27 06:34:17,14373.0,2024-04-27 06:58:17,28051.0,2024-04-27 06:39:17,,13678.0,10.0,4.0,13678.0,2024-04-27
3648.0,TRK-0129,3.0,2024-03-01 03:25:49,2024-03-01 03:29:49,CW-349-TO,Bulk,RFID-ms941ox,2023-11-17,5624.0,2024-11-23 18:43:55,10174.0,2024-11-23 18:59:55,27013.0,2024-11-23 18:48:55,2024-11-23 18:54:55,16839.0,6.0,4.0,16839.0,2024-11-23
3650.0,TRK-0686,8.0,2024-08-27 07:23:48,2024-08-27 07:30:48,GR-685-PA,Tipper,RFID-WH505mb,2023-12-26,5297.0,2024-03-30 04:21:53,14204.0,2024-03-30 04:43:53,28094.0,2024-03-30 04:26:53,2024-03-30 04:38:53,13890.0,12.0,7.0,13890.0,2024-03-30
3651.0,TRK-1710,11.0,2024-07-11 08:54:15,2024-07-11 08:56:15,WE-197-PZ,Tipper,RFID-Gn598Sg,2024-11-03,3644.0,2024-12-21 08:28:07,11632.0,2024-12-21 08:50:07,28220.0,2024-12-21 08:33:07,2024-12-21 08:45:07,16588.0,12.0,2.0,16588.0,2024-12-21
3661.0,TRK-3383,15.0,2024-11-16 21:03:44,2024-11-16 21:12:44,LI-435-FF,Tipper,RFID-oV384WE,2024-02-18,2745.0,2024-07-11 09:10:27,14863.0,2024-07-11 09:33:27,28919.0,2024-07-11 09:15:27,2024-07-11 09:28:27,14056.0,13.0,9.0,14056.0,2024-07-11
3664.0,TRK-3574,8.0,2024-08-11 02:13:40,2024-08-11 02:22:40,CM-532-RB,Bulk,RFID-Ry199qo,2025-08-03,6581.0,2024-08-12 16:55:16,10790.0,2024-08-12 17:19:16,25035.0,,2024-08-12 17:14:16,14245.0,10.0,9.0,14245.0,
3666.0,TRK-4581,11.0,2024-12-03 18:33:22,2024-12-03 18:38:22,KE-453-JZ,Bulk,RFID-Ne314mu,2024-02-01,4273.0,2024-02-24 09:11:17,11129.0,2024-02-24 09:30:17,23859.0,2024-02-24 09:16:17,2024-02-24 09:25:17,12730.0,9.0,5.0,12730.0,2024-02-24
3667.0,TRK-0195,11.0,2024-12-09 10:55:58,2024-12-09 11:04:58,UX-793-OB,Tipper,RFID-NJ370uN,2023-12-18,3838.0,2024-08-23 19:09:55,117550.0,2024-08-23 19:31:55,138085.0,2024-08-23 19:14:55,2024-08-23 19:26:55,158620.0,12.0,9.0,20535.0,2024-08-23
3667.0,TRK-0195,11.0,2024-12-09 10:55:58,2024-12-09 11:04:58,UX-793-OB,Tipper,RFID-NJ370uN,2023-12-18,6755.0,2024-12-05 02:50:41,13115.0,2024-12-05 03:11:41,29913.0,2024-12-05 02:55:41,2024-12-05 03:06:41,16571.0,11.0,9.0,14939.0,2024-12-05
3668.0,TRK-3218,5.0,,2024-12-26 02:30:44,DK-954-NX,Tipper,RFID-kg936UB,2025-05-22,5371.0,2024-01-20 09:08:06,14001.0,2024-01-20 09:31:06,29610.0,2024-01-20 09:13:06,2024-01-20 09:26:06,15609.0,13.0,6.0,15609.0,2024-01-20
3669.0,TRK-0331,6.0,2024-07-07 01:43:13,2024-07-07 01:53:13,PU-135-DG,Tipper,RFID-ZZ473Rz,2024-11-24,3252.0,2024-03-24 06:13:30,13501.0,2024-03-24 06:37:30,28244.0,2024-03-24 06:18:30,2024-03-24 06:32:30,14743.0,14.0,10.0,14743.0,2024-03-24
3669.0,TRK-0331,6.0,2024-07-07 01:43:13,2024-07-07 01:53:13,PU-135-DG,Tipper,RFID-ZZ473Rz,2024-11-24,6705.0,2024-05-18 01:19:47,11823.0,2024-05-18 01:42:47,24343.0,2024-05-18 01:24:47,2024-05-18 01:37:47,12520.0,13.0,10.0,12520.0,2024-05-18
3673.0,TRK-3724,11.0,2024-12-01 17:22:48,2024-12-01 17:31:48,FS-287-XJ,Tipper,RFID-pF482pO,2023-08-19,5570.0,2024-12-28 01:52:15,12290.0,2024-12-28 02:16:15,27073.0,2024-12-28 01:57:15,2024-12-28 02:11:15,14783.0,14.0,9.0,14783.0,2024-12-28
3674.0,TRK-1986,15.0,2024-02-09 14:28:20,2024-02-09 14:32:20,DO-140-JH,Tipper,RFID-HX545QM,2023-09-08,5317.0,2024-05-08 11:43:05,10937.0,2024-05-08 12:04:05,25320.0,2024-05-08 11:48:05,2024-05-08 11:59:05,14383.0,11.0,4.0,14383.0,2024-05-08
3674.0,TRK-1986,15.0,2024-02-09 14:28:20,2024-02-09 14:32:20,DO-140-JH,Tipper,RFID-HX545QM,2023-09-08,5603.0,2024-08-10 01:17:42,12757.0,2024-08-10 01:38:42,26623.0,2024-08-10 01:22:42,2024-08-10 01:33:42,13866.0,11.0,4.0,13866.0,2024-08-10
3677.0,TRK-1936,3.0,2024-02-24 17:20:31,2024-02-24 17:22:31,XR-739-VJ,Tipper,RFID-ys381Mn,2025-04-17,4521.0,2024-12-14 02:56:36,11320.0,2024-12-14 03:14:36,28200.0,2024-12-14 03:01:36,2024-12-14 03:09:36,16880.0,8.0,2.0,16880.0,2024-12-14
3679.0,TRK-1292,2.0,2024-11-27 14:36:00,2024-11-27 14:41:00,ZR-918-OX,Bulk,RFID-rb986SE,2025-07-15,5525.0,2024-05-17 20:18:39,14110.0,2024-05-17 20:40:39,30749.0,2024-05-17 20:23:39,2024-05-17 20:35:39,16639.0,12.0,5.0,16639.0,2024-05-17
3681.0,TRK-1602,14.0,2024-11-08 09:13:44,2024-11-08 09:21:44,IW-927-AT,Tipper,RFID-Uk312cA,2025-06-13,3386.0,2024-07-21 08:32:54,14455.0,2024-07-21 08:49:54,32117.0,2024-07-21 08:37:54,2024-07-21 08:44:54,17662.0,7.0,8.0,17662.0,2024-07-21
3681.0,TRK-1602,14.0,2024-11-08 09:13:44,2024-11-08 09:21:44,IW-927-AT,Tipper,RFID-Uk312cA,2025-06-13,5877.0,2024-01-04 03:15:48,15052.0,2024-01-04 03:32:48,32698.0,2024-01-04 03:20:48,2024-01-04 03:27:48,17646.0,7.0,8.0,17646.0,2024-01-04
3689.0,TRK-3776,1.0,2024-04-18 18:10:11,2024-04-18 18:18:11,YB-190-HM,Bulk,RFID-Oc105uZ,2024-08-13,3337.0,2024-11-02 20:36:11,15109.0,,30435.0,2024-11-02 20:41:11,2024-11-02 20:48:11,15326.0,7.0,8.0,15326.0,2024-11-02
3692.0,TRK-4180,9.0,2024-05-30 03:20:24,2024-05-30 03:28:24,IT-564-DM,Tipper,RFID-VG620rz,2024-08-11,6238.0,2024-11-12 07:07:49,13413.0,2024-11-12 07:28:49,25785.0,2024-11-12 07:12:49,2024-11-12 07:23:49,12372.0,11.0,8.0,12372.0,2024-11-12
3694.0,TRK-1340,15.0,2024-04-24 10:41:08,2024-04-24 10:47:08,RC-954-JJ,Bulk,RFID-RF867ho,2023-08-24,2641.0,2024-07-13 00:15:58,14613.0,2024-07-13 00:36:58,28088.0,2024-07-13 00:20:58,2024-07-13 00:31:58,13475.0,11.0,6.0,13475.0,2024-07-13
3694.0,TRK-1340,15.0,2024-04-24 10:41:08,2024-04-24 10:47:08,RC-954-JJ,Bulk,RFID-RF867ho,2023-08-24,3447.0,2024-05-24 13:49:48,12977.0,2024-05-24 14:06:48,28268.0,2024-05-24 13:54:48,2024-05-24 14:01:48,15291.0,7.0,6.0,15291.0,2024-05-24
3695.0,TRK-0459,8.0,2024-03-08 18:30:13,2024-03-08 18:32:13,OY-445-GV,Bulk,RFID-ya995sA,2025-06-03,3373.0,2024-04-16 02:04:27,14402.0,2024-04-16 02:28:27,30123.0,2024-04-16 02:09:27,2024-04-16 02:23:27,15721.0,14.0,2.0,15721.0,2024-04-16
3695.0,TRK-0459,8.0,2024-03-08 18:30:13,2024-03-08 18:32:13,OY-445-GV,Bulk,RFID-ya995sA,2025-06-03,6662.0,2024-03-17 04:11:56,12674.0,2024-03-17 04:32:56,29541.0,2024-03-17 04:16:56,2024-03-17 04:27:56,16867.0,11.0,2.0,16867.0,2024-03-17
3696.0,TRK-2523,11.0,2024-08-14 18:06:20,2024-08-14 18:12:20,TA-513-BK,Bulk,RFID-ON123Fl,2024-02-11,3863.0,2024-05-16 14:31:49,14219.0,2024-05-16 14:49:49,27509.0,2024-05-16 14:36:49,2024-05-16 14:44:49,13290.0,8.0,6.0,13290.0,2024-05-16
3699.0,TRK-0987,10.0,2024-06-25 23:07:34,2024-06-25 23:09:34,QJ-289-WQ,Tipper,RFID-CI495in,2024-09-09,2032.0,2024-06-24 13:06:32,14346.0,2024-06-24 13:31:32,28535.0,2024-06-24 13:11:32,2024-06-24 13:26:32,14189.0,15.0,2.0,14189.0,2024-06-24
3699.0,TRK-0987,10.0,2024-06-25 23:07:34,2024-06-25 23:09:34,QJ-289-WQ,Tipper,RFID-CI495in,2024-09-09,3479.0,2024-07-03 22:53:14,13115.0,2024-07-03 23:10:14,27927.0,2024-07-03 22:58:14,2024-07-03 23:05:14,15750.0,7.0,2.0,14939.0,2024-07-03
3700.0,TRK-1019,2.0,2024-02-10 06:29:41,2024-02-10 06:35:41,BN-426-OD,Bulk,RFID-Cf776MM,2025-07-10,5815.0,2024-07-24 23:24:03,10676.0,2024-07-24 23:42:03,28250.0,2024-07-24 23:29:03,2024-07-24 23:37:03,17345.0,8.0,6.0,14939.0,2024-07-24
3703.0,TRK-3808,8.0,2024-07-31 16:24:20,2024-07-31 16:32:20,CP-799-JF,Tipper,RFID-Ov478nz,2024-02-19,2266.0,2024-06-16 02:48:15,13108.0,2024-06-16 03:08:15,30272.0,2024-06-16 02:53:15,2024-06-16 03:03:15,17164.0,10.0,8.0,17164.0,2024-06-16
3703.0,TRK-3808,8.0,2024-07-31 16:24:20,2024-07-31 16:32:20,CP-799-JF,Tipper,RFID-Ov478nz,2024-02-19,6102.0,2024-08-09 05:12:19,10910.0,2024-08-09 05:27:19,25103.0,2024-08-09 05:17:19,2024-08-09 05:22:19,14193.0,5.0,8.0,14193.0,2024-08-09
3705.0,TRK-1059,5.0,2024-04-07 21:27:44,2024-04-07 21:35:44,VM-765-JW,Tipper,RFID-rj585TZ,2023-08-19,3860.0,2024-12-06 00:00:18,10992.0,2024-12-06 00:20:18,24185.0,2024-12-06 00:05:18,2024-12-06 00:15:18,13193.0,10.0,8.0,13193.0,2024-12-06
3705.0,TRK-1059,5.0,2024-04-07 21:27:44,2024-04-07 21:35:44,VM-765-JW,Tipper,RFID-rj585TZ,2023-08-19,6615.0,2024-09-12 18:48:25,12040.0,2024-09-12 19:13:25,28279.0,2024-09-12 18:53:25,2024-09-12 19:08:25,16239.0,15.0,8.0,16239.0,2024-09-12
3706.0,TRK-0238,2.0,2024-09-21 22:29:56,2024-09-21 22:38:56,LX-523-IL,Tipper,RFID-an690tn,2023-08-26,3814.0,2024-11-12 09:56:31,129390.0,2024-11-12 10:14:31,132025.0,2024-11-12 10:01:31,2024-11-12 10:09:31,134660.0,8.0,9.0,2635.0,2024-11-12
3707.0,TRK-0320,10.0,2024-07-03 06:05:54,2024-07-03 06:09:54,II-507-ZO,Bulk,RFID-HA467XA,2025-05-15,4753.0,2024-04-25 09:40:40,14725.0,2024-04-25 09:56:40,29808.0,2024-04-25 09:45:40,2024-04-25 09:51:40,15083.0,6.0,4.0,15083.0,2024-04-25
3707.0,TRK-0320,10.0,2024-07-03 06:05:54,2024-07-03 06:09:54,II-507-ZO,Bulk,RFID-HA467XA,2025-05-15,6699.0,2024-11-09 06:52:02,15094.0,2024-11-09 07:16:02,28267.0,2024-11-09 06:57:02,2024-11-09 07:11:02,13173.0,14.0,4.0,13173.0,2024-11-09
3708.0,TRK-0775,8.0,2024-11-04 12:21:37,2024-11-04 12:29:37,TP-833-RS,Tipper,RFID-wG901gs,2024-09-03,3226.0,2024-11-10 04:24:26,15524.0,2024-11-10 04:39:26,27826.0,2024-11-10 04:29:26,2024-11-10 04:34:26,12302.0,5.0,8.0,12302.0,2024-11-10
3711.0,TRK-0329,3.0,2024-02-01 07:17:03,2024-02-01 07:21:03,ZY-176-RK,Bulk,RFID-Pn094XK,2024-03-13,2246.0,2024-12-03 00:18:32,13942.0,2024-12-03 00:41:32,31033.0,2024-12-03 00:23:32,2024-12-03 00:36:32,17091.0,13.0,4.0,17091.0,2024-12-03
3711.0,TRK-0329,3.0,2024-02-01 07:17:03,2024-02-01 07:21:03,ZY-176-RK,Bulk,RFID-Pn094XK,2024-03-13,6415.0,2024-05-29 11:12:11,15018.0,2024-05-29 11:28:11,27270.0,2024-05-29 11:17:11,2024-05-29 11:23:11,12252.0,6.0,4.0,12252.0,2024-05-29
3716.0,TRK-3608,8.0,2024-03-12 03:11:21,2024-03-12 03:15:21,QI-249-WV,Tipper,RFID-Wz913HZ,2024-07-24,6731.0,2024-07-14 02:02:17,12346.0,2024-07-14 02:17:17,29373.0,2024-07-14 02:07:17,2024-07-14 02:12:17,17027.0,5.0,4.0,17027.0,2024-07-14
3719.0,TRK-4818,11.0,2024-07-26 21:41:13,2024-07-26 21:45:13,NK-631-UW,Bulk,RFID-Jq177cf,2025-03-24,4679.0,2024-04-04 04:54:53,10916.0,2024-04-04 05:09:53,26045.0,2024-04-04 04:59:53,2024-04-04 05:04:53,15129.0,5.0,4.0,15129.0,2024-04-04
3722.0,TRK-1932,6.0,2024-04-15 09:51:12,2024-04-15 10:01:12,RS-215-MZ,Bulk,RFID-Zu012BY,2023-08-19,2362.0,2024-07-29 11:35:37,13843.0,2024-07-29 11:58:37,26545.0,2024-07-29 11:40:37,,12702.0,10.0,10.0,12702.0,2024-07-29
3723.0,TRK-4087,3.0,2024-05-13 15:35:25,2024-05-13 15:44:25,TE-975-EP,Tipper,RFID-yO542cW,2024-07-19,4931.0,2024-10-03 15:06:13,15175.0,2024-10-03 15:21:13,29110.0,2024-10-03 15:11:13,2024-10-03 15:16:13,13935.0,5.0,9.0,13935.0,2024-10-03
3726.0,TRK-3872,15.0,2024-08-29 08:45:03,2024-08-29 08:47:03,JV-732-ZI,Tipper,RFID-XH648tN,2024-09-27,2230.0,2024-02-09 15:51:17,11714.0,2024-02-09 16:07:17,24992.0,2024-02-09 15:56:17,2024-02-09 16:02:17,13278.0,6.0,2.0,13278.0,2024-02-09
3726.0,TRK-3872,15.0,2024-08-29 08:45:03,2024-08-29 08:47:03,JV-732-ZI,Tipper,RFID-XH648tN,2024-09-27,2443.0,,10064.0,2024-08-21 02:18:14,22318.0,2024-08-21 02:00:14,2024-08-21 02:13:14,12254.0,13.0,2.0,12254.0,2024-08-21
3728.0,TRK-0246,15.0,2024-12-14 09:09:56,2024-12-14 09:14:56,OC-385-OU,Bulk,RFID-Vv164ov,2024-12-14,4037.0,2024-12-01 00:54:13,13256.0,2024-12-01 01:19:13,27239.0,2024-12-01 00:59:13,2024-12-01 01:14:13,13983.0,15.0,5.0,13983.0,2024-12-01
3730.0,TRK-3471,4.0,2024-06-13 14:19:09,2024-06-13 14:29:09,FL-245-HL,Tipper,RFID-ZP543jZ,2024-07-18,4398.0,2024-09-19 05:23:11,10208.0,2024-09-19 05:47:11,26654.0,2024-09-19 05:28:11,2024-09-19 05:42:11,16446.0,14.0,10.0,16446.0,2024-09-19
3731.0,TRK-2526,13.0,,2024-06-22 05:17:14,AL-491-IO,Bulk,RFID-bN827cI,2025-01-09,2378.0,2024-10-26 07:40:50,10661.0,2024-10-26 08:01:50,27893.0,,2024-10-26 07:56:50,17232.0,10.0,6.0,17232.0,
3733.0,TRK-2184,3.0,2024-11-21 19:21:19,2024-11-21 19:30:19,LQ-994-BC,Tipper,RFID-FL823pf,2024-02-19,6035.0,2024-12-01 00:34:16,12364.0,2024-12-01 00:52:16,29648.0,2024-12-01 00:39:16,2024-12-01 00:47:16,17284.0,8.0,9.0,17284.0,2024-12-01
3734.0,TRK-2036,10.0,2024-06-15 03:55:15,2024-06-15 04:05:15,CA-111-QP,Tipper,RFID-Ql679KT,2023-10-08,4656.0,2024-09-21 06:39:00,13115.0,2024-09-21 07:01:00,28019.0,2024-09-21 06:44:00,2024-09-21 06:56:00,12229.0,12.0,10.0,14939.0,2024-09-21
3743.0,TRK-3199,11.0,2024-07-29 09:33:07,2024-07-29 09:37:07,AA-127-UR,Bulk,RFID-HH444Ny,2024-05-20,3175.0,2024-11-01 01:18:24,11640.0,2024-11-01 01:41:24,28412.0,2024-11-01 01:23:24,2024-11-01 01:36:24,16772.0,13.0,4.0,16772.0,2024-11-01
3744.0,TRK-0464,14.0,2024-07-22 18:53:59,2024-07-22 18:56:59,VG-824-DF,Tipper,RFID-mD799gi,2023-09-02,2810.0,2024-10-16 17:19:52,11349.0,2024-10-16 17:36:52,28714.0,2024-10-16 17:24:52,2024-10-16 17:31:52,17365.0,7.0,3.0,17365.0,2024-10-16
3744.0,TRK-0464,14.0,2024-07-22 18:53:59,2024-07-22 18:56:59,VG-824-DF,Tipper,RFID-mD799gi,2023-09-02,5075.0,2024-12-15 03:41:09,13682.0,2024-12-15 04:02:09,29289.0,2024-12-15 03:46:09,2024-12-15 03:57:09,15607.0,11.0,3.0,15607.0,2024-12-15
3745.0,TRK-3368,7.0,2024-06-28 01:03:24,2024-06-28 01:08:24,DN-689-WU,Tipper,RFID-pY062xq,2023-10-08,5700.0,2024-06-27 11:26:37,15864.0,2024-06-27 11:51:37,32537.0,,2024-06-27 11:46:37,16673.0,10.0,5.0,16673.0,
3746.0,TRK-2014,5.0,2024-07-01 18:39:21,2024-07-01 18:41:21,AV-116-HH,Bulk,RFID-Qa626DZ,2024-02-24,3319.0,2024-09-23 23:24:24,12734.0,2024-09-23 23:43:24,30100.0,2024-09-23 23:29:24,2024-09-23 23:38:24,17366.0,9.0,2.0,17366.0,2024-09-23
3747.0,TRK-0956,5.0,2024-05-08 09:48:54,2024-05-08 09:52:54,BA-978-FD,Bulk,RFID-VP613Ma,2023-09-08,6413.0,2024-06-23 01:25:12,15961.0,2024-06-23 01:41:12,32046.0,2024-06-23 01:30:12,2024-06-23 01:36:12,16085.0,6.0,4.0,16085.0,2024-06-23
3750.0,TRK-1451,14.0,2024-05-07 22:07:54,2024-05-07 22:15:54,MC-436-AR,Tipper,RFID-Fb544Yj,2025-02-26,4345.0,2024-02-23 15:01:43,15234.0,2024-02-23 15:25:43,30244.0,2024-02-23 15:06:43,2024-02-23 15:20:43,15010.0,14.0,8.0,15010.0,2024-02-23
3751.0,TRK-1735,7.0,2024-07-18 02:54:23,2024-07-18 02:58:23,JK-525-YZ,Bulk,RFID-RR778IS,2024-11-18,5488.0,2024-02-02 14:35:04,15832.0,2024-02-02 14:54:04,32715.0,2024-02-02 14:40:04,2024-02-02 14:49:04,16883.0,9.0,4.0,16883.0,2024-02-02
3751.0,TRK-1735,7.0,2024-07-18 02:54:23,2024-07-18 02:58:23,JK-525-YZ,Bulk,RFID-RR778IS,2024-11-18,6226.0,,11383.0,2024-08-07 18:10:16,23661.0,2024-08-07 17:54:16,2024-08-07 18:05:16,12278.0,11.0,4.0,12278.0,2024-08-07
3752.0,TRK-4327,9.0,2024-04-10 04:34:13,2024-04-10 04:42:13,MY-208-LO,Bulk,RFID-cm337tU,2025-07-18,4287.0,2024-07-24 04:32:13,13081.0,2024-07-24 04:54:13,30281.0,2024-07-24 04:37:13,2024-07-24 04:49:13,17200.0,12.0,8.0,17200.0,2024-07-24
3752.0,TRK-4327,9.0,2024-04-10 04:34:13,2024-04-10 04:42:13,MY-208-LO,Bulk,RFID-cm337tU,2025-07-18,5089.0,2024-04-18 09:51:33,143950.0,2024-04-18 10:10:33,156780.0,2024-04-18 09:56:33,2024-04-18 10:05:33,169610.0,9.0,8.0,12830.0,2024-04-18
3756.0,TRK-2182,6.0,2024-04-24 12:46:10,2024-04-24 12:53:10,NE-312-OM,Bulk,RFID-EK375gP,2025-04-23,3324.0,2024-08-13 15:34:40,12994.0,2024-08-13 15:59:40,29342.0,2024-08-13 15:39:40,2024-08-13 15:54:40,16348.0,15.0,7.0,16348.0,2024-08-13
3757.0,TRK-0961,12.0,2024-01-27 21:39:16,2024-01-27 21:45:16,TV-522-EB,Bulk,RFID-EK251Vd,2024-10-04,6575.0,2024-01-28 11:41:05,12194.0,2024-01-28 12:05:05,29657.0,2024-01-28 11:46:05,2024-01-28 12:00:05,17463.0,14.0,6.0,17463.0,2024-01-28
3760.0,TRK-0863,8.0,2024-01-02 15:48:44,2024-01-02 15:55:44,PN-242-LF,Bulk,RFID-Ic867Gw,2024-01-08,2808.0,2024-11-21 21:47:27,111310.0,2024-11-21 22:08:27,120605.0,2024-11-21 21:52:27,2024-11-21 22:03:27,129900.0,11.0,7.0,9295.0,2024-11-21
3761.0,TRK-2173,15.0,2024-02-14 20:58:22,2024-02-14 21:04:22,EX-873-ZX,Tipper,RFID-fe624eG,2024-04-18,2223.0,2024-06-06 13:24:05,12254.0,2024-06-06 13:39:05,30125.0,2024-06-06 13:29:05,2024-06-06 13:34:05,17871.0,5.0,6.0,17871.0,2024-06-06
