weight_log_id,truck_id,timestamp_before,weight_before_kg,timestamp_after,weight_after_kg,loading_start_time,loading_end_time,cement_loaded_kg
4789.0,TRK-0078,2024-04-23 10:35:17,,2024-04-23 10:54:17,28134.0,2024-04-23 10:40:17,2024-04-23 10:49:17,17211.0
4790.0,TRK-4846,2024-07-05 16:46:18,15006.0,2024-07-05 17:07:18,27976.0,2024-07-05 16:51:18,2024-07-05 17:02:18,12970.0
4791.0,TRK-0898,2024-04-18 00:01:28,13876.0,2024-04-18 00:23:28,30191.0,2024-04-18 00:06:28,2024-04-18 00:18:28,16315.0
4792.0,TRK-2636,2024-02-27 19:50:31,12291.0,,26001.0,2024-02-27 19:55:31,2024-02-27 20:05:31,13710.0
4793.0,TRK-4636,2024-10-09 16:48:21,15315.0,2024-10-09 17:03:21,33223.0,2024-10-09 16:53:21,2024-10-09 16:58:21,17908.0
4794.0,TRK-2838,2024-11-12 23:16:30,13605.0,2024-11-12 23:40:30,30081.0,,2024-11-12 23:35:30,16476.0
4795.0,TRK-3116,2024-06-09 09:42:15,13148.0,2024-06-09 09:59:15,28679.0,2024-06-09 09:47:15,2024-06-09 09:54:15,15531.0
4796.0,TRK-4871,2024-04-29 05:01:09,11447.0,2024-04-29 05:19:09,25387.0,2024-04-29 05:06:09,2024-04-29 05:14:09,13940.0
4797.0,TRK-4641,2024-04-16 17:27:04,12772.0,2024-04-16 17:45:04,30760.0,2024-04-16 17:32:04,2024-04-16 17:40:04,17988.0
4798.0,,2024-11-25 10:03:13,10266.0,2024-11-25 10:28:13,27417.0,2024-11-25 10:08:13,2024-11-25 10:23:13,17151.0
4799.0,TRK-1048,2024-01-12 15:29:25,15360.0,2024-01-12 15:49:25,30237.0,2024-01-12 15:34:25,2024-01-12 15:44:25,
4800.0,TRK-1601,2024-04-10 01:32:20,14872.0,2024-04-10 01:52:20,32268.0,2024-04-10 01:37:20,2024-04-10 01:47:20,17396.0
,TRK-1502,,15239.0,2024-06-28 20:44:18,30518.0,2024-06-28 20:29:18,2024-06-28 20:39:18,15279.0
,,,,,,,,
4803.0,TRK-1788,2024-08-05 00:26:32,10864.0,2024-08-05 00:43:32,25803.0,2024-08-05 00:31:32,2024-08-05 00:38:32,14939.0
4804.0,TRK-1296,2024-03-16 09:22:13,12551.0,2024-03-16 09:42:13,28899.0,2024-03-16 09:27:13,2024-03-16 09:37:13,
,,,,,,,,
,,,,,,,,
4807.0,TRK-2876,,10998.0,2024-10-24 02:31:57,24944.0,2024-10-24 02:14:57,2024-10-24 02:26:57,13946.0
4808.0,TRK-1690,2024-03-05 15:27:41,12988.0,2024-03-05 15:50:41,26594.0,2024-03-05 15:32:41,2024-03-05 15:45:41,13606.0
4809.0,TRK-3370,2024-10-22 18:51:49,,2024-10-22 19:10:49,27776.0,2024-10-22 18:56:49,2024-10-22 19:05:49,16613.0
4810.0,TRK-1445,2024-07-11 04:50:46,11018.0,2024-07-11 05:10:46,23726.0,2024-07-11 04:55:46,2024-07-11 05:05:46,12708.0
4811.0,TRK-2784,2024-08-20 17:36:37,135120.0,2024-08-20 18:00:37,140215.0,,2024-08-20 17:55:37,145310.0
4812.0,TRK-2552,2024-11-14 14:58:14,11804.0,2024-11-14 15:21:14,27862.0,2024-11-14 15:03:14,2024-11-14 15:16:14,16058.0
4813.0,TRK-4487,2024-06-17 14:02:55,13896.0,2024-06-17 14:18:55,29644.0,2024-06-17 14:07:55,2024-06-17 14:13:55,15748.0
4814.0,TRK-0561,2024-06-06 20:31:44,11892.0,2024-06-06 20:51:44,29496.0,2024-06-06 20:36:44,,17604.0
4815.0,TRK-4986,2024-04-03 01:24:01,11767.0,2024-04-03 01:44:01,29471.0,2024-04-03 01:29:01,2024-04-03 01:39:01,17704.0
4816.0,TRK-4207,2024-06-20 18:56:18,15577.0,2024-06-20 19:20:18,28263.0,2024-06-20 19:01:18,2024-06-20 19:15:18,12686.0
4817.0,TRK-0463,2024-08-18 15:23:35,12865.0,2024-08-18 15:42:35,29276.0,2024-08-18 15:28:35,2024-08-18 15:37:35,16411.0
4818.0,TRK-1427,2024-10-31 19:45:25,12709.0,2024-10-31 20:06:25,26011.0,2024-10-31 19:50:25,2024-10-31 20:01:25,13302.0
4819.0,TRK-3965,2024-09-09 21:40:10,11744.0,2024-09-09 22:04:10,27221.0,2024-09-09 21:45:10,2024-09-09 21:59:10,15477.0
,,,,,,,,
4821.0,TRK-1022,2024-07-20 06:44:57,13526.0,2024-07-20 07:00:57,26789.0,2024-07-20 06:49:57,2024-07-20 06:55:57,13263.0
4822.0,TRK-0002,2024-02-06 02:07:04,15276.0,2024-02-06 02:31:04,32325.0,2024-02-06 02:12:04,2024-02-06 02:26:04,17049.0
4823.0,TRK-1157,,145000.0,2024-09-22 07:17:51,159570.0,2024-09-22 07:01:51,2024-09-22 07:12:51,174140.0
4824.0,TRK-4371,2024-09-26 03:45:19,15416.0,2024-09-26 04:07:19,,2024-09-26 03:50:19,2024-09-26 04:02:19,16574.0
4825.0,TRK-2403,2024-08-01 11:15:34,11254.0,2024-08-01 11:40:34,28944.0,2024-08-01 11:20:34,,17690.0
4826.0,TRK-3868,2024-07-03 05:27:46,13943.0,2024-07-03 05:47:46,26785.0,2024-07-03 05:32:46,2024-07-03 05:42:46,12842.0
4827.0,TRK-2577,2024-06-21 06:54:05,11820.0,2024-06-21 07:15:05,29204.0,2024-06-21 06:59:05,2024-06-21 07:10:05,17384.0
4828.0,TRK-3603,2024-11-16 07:35:20,11120.0,2024-11-16 07:50:20,28797.0,2024-11-16 07:40:20,2024-11-16 07:45:20,17677.0
4829.0,TRK-4833,2024-11-27 22:43:52,13601.0,2024-11-27 23:03:52,25896.0,2024-11-27 22:48:52,2024-11-27 22:58:52,12295.0
4830.0,TRK-3145,2024-04-27 10:07:53,13076.0,2024-04-27 10:31:53,29932.0,2024-04-27 10:12:53,2024-04-27 10:26:53,16856.0
4831.0,TRK-0851,2024-04-15 21:03:35,15603.0,2024-04-15 21:28:35,28655.0,,2024-04-15 21:23:35,13052.0
4832.0,TRK-4478,2024-08-24 15:52:11,12570.0,2024-08-24 16:13:11,28813.0,2024-08-24 15:57:11,2024-08-24 16:08:11,16243.0
4833.0,TRK-2701,2024-08-07 23:57:38,14631.0,2024-08-08 00:16:38,29017.0,2024-08-08 00:02:38,2024-08-08 00:11:38,14386.0
4834.0,TRK-0645,2024-03-06 13:00:04,134430.0,2024-03-06 13:19:04,150635.0,2024-03-06 13:05:04,2024-03-06 13:14:04,166840.0
4835.0,TRK-1939,2024-04-30 19:39:46,11683.0,2024-04-30 19:55:46,24369.0,2024-04-30 19:44:46,2024-04-30 19:50:46,12686.0
4836.0,TRK-0714,2024-05-30 18:00:36,12620.0,2024-05-30 18:21:36,29840.0,2024-05-30 18:05:36,2024-05-30 18:16:36,17220.0
4837.0,TRK-4440,2024-07-23 11:05:53,12602.0,2024-07-23 11:24:53,24835.0,2024-07-23 11:10:53,2024-07-23 11:19:53,12233.0
4838.0,TRK-1394,2024-06-22 03:45:19,131680.0,2024-06-22 04:02:19,129910.0,2024-06-22 03:50:19,2024-06-22 03:57:19,128140.0
4839.0,TRK-4243,2024-09-14 18:36:41,,2024-09-14 18:57:41,28208.0,2024-09-14 18:41:41,2024-09-14 18:52:41,17870.0
4840.0,TRK-0081,2024-02-04 07:07:42,15863.0,2024-02-04 07:25:42,31212.0,2024-02-04 07:12:42,2024-02-04 07:20:42,15349.0
4841.0,TRK-2047,2024-04-28 19:42:39,11390.0,2024-04-28 20:00:39,28999.0,2024-04-28 19:47:39,2024-04-28 19:55:39,17609.0
,TRK-3026,2024-12-28 01:19:49,11002.0,2024-12-28 01:42:49,25667.0,2024-12-28 01:24:49,2024-12-28 01:37:49,14665.0
4843.0,TRK-1407,2024-04-09 21:41:11,11184.0,2024-04-09 22:05:11,28583.0,2024-04-09 21:46:11,2024-04-09 22:00:11,17399.0
4844.0,TRK-0729,2024-05-29 03:20:47,13502.0,2024-05-29 03:40:47,28770.0,2024-05-29 03:25:47,2024-05-29 03:35:47,15268.0
4845.0,TRK-0765,2024-11-12 16:31:16,,2024-11-12 16:46:16,27238.0,2024-11-12 16:36:16,2024-11-12 16:41:16,15606.0
4846.0,TRK-1970,2024-08-24 20:18:23,15080.0,2024-08-24 20:41:23,30666.0,2024-08-24 20:23:23,2024-08-24 20:36:23,15586.0
,,,,,,,,
,,,,,,,,
4849.0,TRK-2220,2024-08-08 23:48:21,12522.0,2024-08-09 00:06:21,24764.0,2024-08-08 23:53:21,2024-08-09 00:01:21,
4850.0,TRK-0033,2024-08-27 11:10:14,,2024-08-27 11:35:14,,2024-08-27 11:15:14,,14394.0
4851.0,TRK-2761,2024-09-30 01:43:21,15533.0,2024-09-30 02:05:21,31536.0,2024-09-30 01:48:21,2024-09-30 02:00:21,16003.0
4852.0,TRK-3842,2024-05-10 02:02:53,12383.0,2024-05-10 02:18:53,29693.0,2024-05-10 02:07:53,2024-05-10 02:13:53,17310.0
4853.0,TRK-2405,2024-04-06 19:50:37,13441.0,2024-04-06 20:10:37,26262.0,2024-04-06 19:55:37,2024-04-06 20:05:37,12821.0
4854.0,TRK-4108,2024-02-05 16:07:03,,2024-02-05 16:23:03,27008.0,2024-02-05 16:12:03,2024-02-05 16:18:03,15288.0
4855.0,TRK-2003,2024-11-10 17:13:47,11643.0,2024-11-10 17:30:47,26648.0,2024-11-10 17:18:47,2024-11-10 17:25:47,15005.0
4856.0,TRK-1817,2024-05-07 00:12:02,11984.0,2024-05-07 00:33:02,25596.0,2024-05-07 00:17:02,2024-05-07 00:28:02,13612.0
4857.0,TRK-0326,2024-05-08 06:26:37,127230.0,2024-05-08 06:48:37,138080.0,2024-05-08 06:31:37,2024-05-08 06:43:37,148930.0
4858.0,TRK-3796,2024-11-09 19:54:34,15632.0,2024-11-09 20:17:34,30742.0,2024-11-09 19:59:34,2024-11-09 20:12:34,15110.0
4859.0,TRK-3309,2024-06-18 18:38:55,10456.0,2024-06-18 19:00:55,22934.0,2024-06-18 18:43:55,2024-06-18 18:55:55,12478.0
4860.0,TRK-1531,2024-06-05 15:43:51,12757.0,2024-06-05 15:58:51,28496.0,2024-06-05 15:48:51,2024-06-05 15:53:51,15739.0
4861.0,TRK-3128,2024-04-30 18:17:10,13503.0,2024-04-30 18:38:10,25868.0,2024-04-30 18:22:10,2024-04-30 18:33:10,12365.0
4862.0,TRK-3167,2024-09-10 19:56:31,14715.0,2024-09-10 20:21:31,32234.0,2024-09-10 20:01:31,2024-09-10 20:16:31,17519.0
4863.0,TRK-2926,2024-02-25 23:47:14,10157.0,2024-02-26 00:10:14,25114.0,2024-02-25 23:52:14,2024-02-26 00:05:14,14957.0
4864.0,,2024-03-17 02:42:18,13494.0,2024-03-17 02:58:18,25881.0,2024-03-17 02:47:18,2024-03-17 02:53:18,12387.0
4865.0,TRK-3448,2024-08-26 20:40:54,14201.0,2024-08-26 21:04:54,29557.0,2024-08-26 20:45:54,2024-08-26 20:59:54,15356.0
4866.0,TRK-3052,2024-04-18 09:51:17,12835.0,2024-04-18 10:09:17,25948.0,2024-04-18 09:56:17,2024-04-18 10:04:17,13113.0
4867.0,TRK-3158,2024-01-04 23:24:53,12086.0,,26307.0,,2024-01-04 23:41:53,14221.0
4868.0,TRK-0879,2024-02-29 06:18:02,15312.0,2024-02-29 06:37:02,27837.0,2024-02-29 06:23:02,2024-02-29 06:32:02,12525.0
4869.0,TRK-1480,2024-08-31 08:23:03,15509.0,2024-08-31 08:42:03,27623.0,2024-08-31 08:28:03,2024-08-31 08:37:03,12114.0
4870.0,TRK-2130,2024-05-27 03:10:53,11601.0,2024-05-27 03:34:53,27172.0,2024-05-27 03:15:53,2024-05-27 03:29:53,15571.0
4871.0,TRK-4264,2024-11-03 16:12:01,12322.0,2024-11-03 16:35:01,26045.0,2024-11-03 16:17:01,2024-11-03 16:30:01,
4872.0,TRK-2608,2024-11-04 07:55:36,14776.0,2024-11-04 08:16:36,27186.0,2024-11-04 08:00:36,2024-11-04 08:11:36,12410.0
,TRK-0059,2024-08-14 13:05:08,10043.0,2024-08-14 13:21:08,26566.0,2024-08-14 13:10:08,2024-08-14 13:16:08,16523.0
4874.0,TRK-1273,2024-10-21 18:26:01,10063.0,2024-10-21 18:49:01,26062.0,2024-10-21 18:31:01,2024-10-21 18:44:01,15999.0
4875.0,TRK-0866,2024-01-05 07:32:42,13174.0,2024-01-05 07:57:42,26949.0,2024-01-05 07:37:42,2024-01-05 07:52:42,13775.0
4876.0,TRK-4352,2024-11-24 21:35:31,14517.0,2024-11-24 21:51:31,31370.0,2024-11-24 21:40:31,2024-11-24 21:46:31,16853.0
4877.0,TRK-1766,2024-08-03 17:48:55,15823.0,2024-08-03 18:13:55,32588.0,2024-08-03 17:53:55,2024-08-03 18:08:55,16765.0
4878.0,TRK-1189,2024-12-30 13:42:58,13905.0,2024-12-30 13:58:58,30544.0,2024-12-30 13:47:58,2024-12-30 13:53:58,16639.0
4879.0,TRK-0779,2024-08-07 13:24:32,14144.0,2024-08-07 13:48:32,30860.0,2024-08-07 13:29:32,2024-08-07 13:43:32,16716.0
4880.0,TRK-1806,2024-11-08 17:02:38,145790.0,2024-11-08 17:18:38,157895.0,2024-11-08 17:07:38,2024-11-08 17:13:38,170000.0
4881.0,TRK-4377,2024-05-25 15:32:44,13914.0,2024-05-25 15:56:44,26967.0,2024-05-25 15:37:44,2024-05-25 15:51:44,13053.0
4882.0,TRK-0790,2024-04-14 04:26:52,13385.0,2024-04-14 04:46:52,25407.0,2024-04-14 04:31:52,2024-04-14 04:41:52,12022.0
4883.0,TRK-0798,2024-10-24 08:35:02,14298.0,2024-10-24 08:51:02,30110.0,2024-10-24 08:40:02,2024-10-24 08:46:02,15812.0
4884.0,TRK-2966,2024-08-16 19:16:30,13740.0,2024-08-16 19:37:30,25805.0,2024-08-16 19:21:30,2024-08-16 19:32:30,12065.0
4885.0,TRK-0841,2024-05-30 22:01:24,14189.0,2024-05-30 22:16:24,30448.0,2024-05-30 22:06:24,2024-05-30 22:11:24,16259.0
4886.0,TRK-3532,2024-05-31 15:28:15,158390.0,2024-05-31 15:50:15,167195.0,2024-05-31 15:33:15,2024-05-31 15:45:15,176000.0
,,,,,,,,
,,,,,,,,
4889.0,TRK-2735,2024-11-09 17:26:16,11054.0,2024-11-09 17:51:16,27300.0,,2024-11-09 17:46:16,16246.0
4890.0,TRK-1842,2024-07-20 16:47:32,11376.0,2024-07-20 17:10:32,24255.0,2024-07-20 16:52:32,2024-07-20 17:05:32,12879.0
4891.0,TRK-3308,2024-01-25 19:22:17,13575.0,2024-01-25 19:42:17,26233.0,2024-01-25 19:27:17,2024-01-25 19:37:17,12658.0
4892.0,,2024-12-14 12:08:09,14007.0,2024-12-14 12:26:09,26643.0,2024-12-14 12:13:09,2024-12-14 12:21:09,12636.0
4893.0,TRK-1690,2024-02-17 06:39:15,106830.0,2024-02-17 07:03:15,132290.0,2024-02-17 06:44:15,2024-02-17 06:58:15,157750.0
4894.0,TRK-2373,2024-09-13 19:39:09,14664.0,2024-09-13 19:57:09,27611.0,2024-09-13 19:44:09,2024-09-13 19:52:09,12947.0
,,,,,,,,
4896.0,,2024-03-11 16:56:17,15540.0,2024-03-11 17:17:17,29033.0,2024-03-11 17:01:17,2024-03-11 17:12:17,13493.0
4897.0,TRK-2824,2024-11-22 03:20:14,12807.0,2024-11-22 03:44:14,26830.0,2024-11-22 03:25:14,,14023.0
4898.0,TRK-4030,2024-02-24 00:33:15,13465.0,2024-02-24 00:58:15,28495.0,2024-02-24 00:38:15,2024-02-24 00:53:15,15030.0
4899.0,TRK-0513,2024-08-11 21:43:41,,2024-08-11 22:06:41,23804.0,2024-08-11 21:48:41,2024-08-11 22:01:41,13044.0
4900.0,TRK-2626,2024-10-30 12:07:45,13582.0,2024-10-30 12:28:45,30710.0,2024-10-30 12:12:45,2024-10-30 12:23:45,17128.0
4901.0,TRK-2766,2024-11-03 01:35:06,10903.0,2024-11-03 01:56:06,24660.0,2024-11-03 01:40:06,2024-11-03 01:51:06,13757.0
4902.0,TRK-4884,2024-02-26 15:49:52,10898.0,2024-02-26 16:11:52,24286.0,2024-02-26 15:54:52,2024-02-26 16:06:52,13388.0
4903.0,TRK-3841,2024-04-04 08:51:39,10783.0,2024-04-04 09:11:39,24846.0,2024-04-04 08:56:39,2024-04-04 09:06:39,14063.0
4904.0,TRK-4382,2024-09-15 06:08:49,15678.0,2024-09-15 06:26:49,31064.0,2024-09-15 06:13:49,2024-09-15 06:21:49,15386.0
4905.0,TRK-1411,2024-10-26 20:35:44,14382.0,2024-10-26 20:51:44,27981.0,2024-10-26 20:40:44,2024-10-26 20:46:44,13599.0
4906.0,TRK-2354,2024-09-09 09:45:13,10995.0,2024-09-09 10:03:13,25729.0,2024-09-09 09:50:13,2024-09-09 09:58:13,14734.0
4907.0,TRK-0193,2024-09-01 17:22:22,11538.0,2024-09-01 17:40:22,25858.0,2024-09-01 17:27:22,2024-09-01 17:35:22,14320.0
4908.0,TRK-3296,2024-12-08 03:44:27,10101.0,2024-12-08 04:06:27,24650.0,2024-12-08 03:49:27,2024-12-08 04:01:27,14549.0
4909.0,TRK-4856,2024-09-07 17:26:51,13406.0,2024-09-07 17:51:51,29543.0,2024-09-07 17:31:51,2024-09-07 17:46:51,16137.0
4910.0,TRK-3613,2024-02-22 23:21:44,12668.0,2024-02-22 23:43:44,27138.0,2024-02-22 23:26:44,2024-02-22 23:38:44,14470.0
4911.0,TRK-2423,2024-04-13 09:59:58,13505.0,2024-04-13 10:19:58,28000.0,2024-04-13 10:04:58,2024-04-13 10:14:58,14495.0
4912.0,TRK-2073,2024-05-29 00:25:26,14414.0,2024-05-29 00:42:26,27355.0,,2024-05-29 00:37:26,12941.0
4913.0,TRK-4222,2024-08-05 13:18:07,14001.0,2024-08-05 13:36:07,31037.0,2024-08-05 13:23:07,2024-08-05 13:31:07,17036.0
4914.0,TRK-4569,2024-07-09 13:08:45,15402.0,2024-07-09 13:25:45,28268.0,2024-07-09 13:13:45,2024-07-09 13:20:45,12866.0
4915.0,TRK-1042,2024-02-23 08:23:22,12702.0,2024-02-23 08:43:22,28880.0,2024-02-23 08:28:22,,
4916.0,,2024-03-13 03:12:40,14010.0,2024-03-13 03:34:40,28299.0,2024-03-13 03:17:40,2024-03-13 03:29:40,14289.0
4917.0,TRK-0328,2024-12-16 19:30:52,12878.0,2024-12-16 19:45:52,,2024-12-16 19:35:52,2024-12-16 19:40:52,13785.0
4918.0,TRK-0534,2024-01-21 08:53:34,127880.0,2024-01-21 09:09:34,132455.0,2024-01-21 08:58:34,2024-01-21 09:04:34,137030.0
4919.0,TRK-2543,2024-03-28 23:39:31,15450.0,2024-03-29 00:00:31,30509.0,2024-03-28 23:44:31,2024-03-28 23:55:31,15059.0
4920.0,TRK-0442,2024-06-30 15:22:36,14468.0,2024-06-30 15:47:36,29874.0,2024-06-30 15:27:36,,15406.0
4921.0,TRK-2648,2024-03-21 16:43:53,15679.0,2024-03-21 17:04:53,32755.0,2024-03-21 16:48:53,2024-03-21 16:59:53,17076.0
4922.0,TRK-4610,2024-03-30 11:31:08,13512.0,2024-03-30 11:49:08,29980.0,2024-03-30 11:36:08,2024-03-30 11:44:08,16468.0
4923.0,TRK-4018,2024-07-07 17:34:20,12183.0,2024-07-07 17:53:20,28109.0,2024-07-07 17:39:20,2024-07-07 17:48:20,15926.0
4924.0,TRK-4031,2024-10-01 13:44:29,10640.0,2024-10-01 14:02:29,,2024-10-01 13:49:29,2024-10-01 13:57:29,14522.0
4925.0,TRK-0711,,11354.0,2024-08-04 17:14:37,25306.0,2024-08-04 16:59:37,2024-08-04 17:09:37,13952.0
4926.0,TRK-4249,2024-10-27 09:53:45,15702.0,2024-10-27 10:18:45,29741.0,2024-10-27 09:58:45,2024-10-27 10:13:45,14039.0
4927.0,TRK-2160,2024-04-14 19:06:15,10714.0,2024-04-14 19:21:15,26186.0,2024-04-14 19:11:15,2024-04-14 19:16:15,15472.0
4928.0,TRK-3020,2024-01-21 16:10:28,13757.0,2024-01-21 16:27:28,30761.0,2024-01-21 16:15:28,2024-01-21 16:22:28,17004.0
4929.0,TRK-3650,2024-05-30 05:17:39,,2024-05-30 05:38:39,,2024-05-30 05:22:39,,15003.0
4930.0,TRK-3456,2024-09-19 08:01:20,11286.0,2024-09-19 08:16:20,26734.0,2024-09-19 08:06:20,2024-09-19 08:11:20,15448.0
4931.0,TRK-4087,2024-10-03 15:06:13,15175.0,2024-10-03 15:21:13,29110.0,2024-10-03 15:11:13,2024-10-03 15:16:13,13935.0
4932.0,,2024-01-25 23:31:22,11909.0,2024-01-25 23:49:22,26988.0,2024-01-25 23:36:22,2024-01-25 23:44:22,15079.0
4933.0,TRK-3610,2024-03-20 03:06:43,155710.0,2024-03-20 03:28:43,156455.0,2024-03-20 03:11:43,2024-03-20 03:23:43,157200.0
4934.0,TRK-2097,2024-07-18 21:10:33,12550.0,2024-07-18 21:26:33,24824.0,2024-07-18 21:15:33,2024-07-18 21:21:33,12274.0
4935.0,TRK-4577,2024-06-09 15:43:07,12063.0,2024-06-09 16:01:07,28858.0,2024-06-09 15:48:07,2024-06-09 15:56:07,16795.0
4936.0,TRK-3844,2024-07-10 01:12:40,10999.0,,27256.0,2024-07-10 01:17:40,2024-07-10 01:23:40,16257.0
4937.0,TRK-1524,2024-12-23 06:15:09,15772.0,2024-12-23 06:30:09,,2024-12-23 06:20:09,2024-12-23 06:25:09,12100.0
4938.0,TRK-1785,2024-04-26 19:40:28,15499.0,2024-04-26 19:59:28,27787.0,2024-04-26 19:45:28,2024-04-26 19:54:28,12288.0
4939.0,TRK-2012,2024-10-01 12:15:52,12747.0,,26247.0,2024-10-01 12:20:52,2024-10-01 12:33:52,13500.0
4940.0,TRK-3911,2024-12-09 00:29:34,156040.0,2024-12-09 00:45:34,157910.0,2024-12-09 00:34:34,2024-12-09 00:40:34,159780.0
,,,,,,,,
4942.0,TRK-1730,2024-05-06 21:49:42,10653.0,2024-05-06 22:14:42,22741.0,2024-05-06 21:54:42,2024-05-06 22:09:42,12088.0
4943.0,TRK-3582,2024-07-11 12:56:00,13255.0,2024-07-11 13:17:00,27560.0,2024-07-11 13:01:00,2024-07-11 13:12:00,14305.0
4944.0,TRK-3569,2024-07-13 17:47:17,157530.0,2024-07-13 18:07:17,142715.0,2024-07-13 17:52:17,2024-07-13 18:02:17,127900.0
4945.0,TRK-4109,2024-04-04 23:54:27,12185.0,2024-04-05 00:16:27,28352.0,2024-04-04 23:59:27,2024-04-05 00:11:27,16167.0
4946.0,TRK-4164,2024-01-20 23:37:15,14082.0,2024-01-21 00:02:15,31178.0,2024-01-20 23:42:15,2024-01-20 23:57:15,17096.0
4947.0,TRK-3826,,14308.0,2024-12-26 12:13:43,30502.0,2024-12-26 11:55:43,2024-12-26 12:08:43,16194.0
4948.0,TRK-2495,2024-04-13 02:35:45,12864.0,2024-04-13 02:58:45,29989.0,2024-04-13 02:40:45,,17125.0
4949.0,TRK-4028,2024-11-01 17:27:20,15072.0,2024-11-01 17:47:20,30883.0,2024-11-01 17:32:20,2024-11-01 17:42:20,15811.0
,TRK-4760,2024-05-08 01:02:56,13908.0,2024-05-08 01:18:56,26718.0,2024-05-08 01:07:56,2024-05-08 01:13:56,12810.0
4951.0,TRK-2395,2024-05-07 07:51:28,14905.0,2024-05-07 08:07:28,30657.0,2024-05-07 07:56:28,2024-05-07 08:02:28,15752.0
4952.0,TRK-4929,2024-08-14 20:24:30,12406.0,2024-08-14 20:45:30,24955.0,,2024-08-14 20:40:30,12549.0
4953.0,TRK-0444,2024-05-29 12:51:11,13076.0,2024-05-29 13:15:11,30879.0,2024-05-29 12:56:11,2024-05-29 13:10:11,17803.0
4954.0,TRK-1450,2024-09-23 14:30:50,11845.0,2024-09-23 14:55:50,29724.0,2024-09-23 14:35:50,2024-09-23 14:50:50,17879.0
4955.0,TRK-4679,2024-11-06 17:18:48,129020.0,2024-11-06 17:34:48,125355.0,2024-11-06 17:23:48,2024-11-06 17:29:48,121690.0
4956.0,TRK-4415,2024-12-20 17:09:54,15319.0,2024-12-20 17:27:54,28407.0,2024-12-20 17:14:54,2024-12-20 17:22:54,13088.0
4957.0,TRK-4041,2024-12-11 10:29:30,15493.0,2024-12-11 10:52:30,30751.0,2024-12-11 10:34:30,2024-12-11 10:47:30,15258.0
4958.0,TRK-3216,2024-05-06 10:21:45,14261.0,2024-05-06 10:42:45,30701.0,2024-05-06 10:26:45,2024-05-06 10:37:45,16440.0
,TRK-4968,2024-09-19 10:43:17,14680.0,,29151.0,2024-09-19 10:48:17,2024-09-19 11:01:17,14471.0
4960.0,TRK-1197,2024-10-28 04:43:17,10145.0,2024-10-28 04:58:17,24020.0,2024-10-28 04:48:17,2024-10-28 04:53:17,13875.0
4961.0,TRK-1535,2024-06-23 12:17:53,13156.0,2024-06-23 12:37:53,25651.0,2024-06-23 12:22:53,2024-06-23 12:32:53,12495.0
4962.0,,2024-09-14 07:48:30,10407.0,2024-09-14 08:08:30,23552.0,2024-09-14 07:53:30,2024-09-14 08:03:30,13145.0
4963.0,TRK-2143,2024-06-04 02:37:34,10768.0,2024-06-04 02:53:34,25000.0,2024-06-04 02:42:34,2024-06-04 02:48:34,14232.0
4964.0,TRK-1380,2024-09-10 02:31:40,10322.0,2024-09-10 02:53:40,25656.0,2024-09-10 02:36:40,2024-09-10 02:48:40,15334.0
4965.0,,2024-11-14 05:47:23,10779.0,2024-11-14 06:05:23,24548.0,2024-11-14 05:52:23,2024-11-14 06:00:23,13769.0
4966.0,TRK-2764,2024-09-15 16:21:30,11456.0,2024-09-15 16:45:30,25768.0,2024-09-15 16:26:30,2024-09-15 16:40:30,14312.0
4967.0,TRK-4917,2024-12-21 18:15:17,13060.0,2024-12-21 18:37:17,28641.0,2024-12-21 18:20:17,2024-12-21 18:32:17,15581.0
4968.0,TRK-0435,2024-11-03 02:49:52,12037.0,2024-11-03 03:14:52,28704.0,2024-11-03 02:54:52,2024-11-03 03:09:52,16667.0
4969.0,TRK-3421,2024-05-24 09:47:59,15647.0,2024-05-24 10:03:59,27895.0,2024-05-24 09:52:59,2024-05-24 09:58:59,12248.0
4970.0,TRK-4424,2024-11-16 15:50:45,12215.0,,29783.0,2024-11-16 15:55:45,2024-11-16 16:10:45,17568.0
4971.0,TRK-4647,2024-11-07 03:11:00,11348.0,2024-11-07 03:35:00,27262.0,2024-11-07 03:16:00,2024-11-07 03:30:00,15914.0
4972.0,TRK-0441,,12465.0,2024-06-27 19:20:14,26152.0,2024-06-27 19:05:14,2024-06-27 19:15:14,
4973.0,TRK-4273,2024-07-14 02:51:13,13474.0,2024-07-14 03:14:13,29113.0,2024-07-14 02:56:13,2024-07-14 03:09:13,15639.0
4974.0,TRK-3264,2024-05-29 15:56:12,10572.0,2024-05-29 16:13:12,28263.0,2024-05-29 16:01:12,2024-05-29 16:08:12,17691.0
,,,,,,,,
4976.0,TRK-3087,2024-09-19 22:06:36,11247.0,2024-09-19 22:22:36,28462.0,,2024-09-19 22:17:36,17215.0
,TRK-1607,2024-01-01 19:50:36,12746.0,2024-01-01 20:09:36,29915.0,2024-01-01 19:55:36,,17169.0
4978.0,TRK-2629,2024-01-22 00:21:28,13309.0,2024-01-22 00:37:28,27608.0,2024-01-22 00:26:28,2024-01-22 00:32:28,14299.0
4979.0,TRK-1857,2024-12-10 08:34:19,10987.0,2024-12-10 08:54:19,24603.0,2024-12-10 08:39:19,2024-12-10 08:49:19,13616.0
4980.0,TRK-4196,2024-05-16 22:06:48,15135.0,2024-05-16 22:24:48,,2024-05-16 22:11:48,2024-05-16 22:19:48,17602.0
