event_id,truck_id,silo_id,assignment_timestamp,detection_timestamp
3512.0,TRK-3932,15.0,2024-10-15 18:19:00,2024-10-15 18:26:00
3513.0,TRK-1622,8.0,2024-09-19 13:19:56,2024-09-19 13:23:56
3514.0,TRK-1883,8.0,2024-12-15 17:21:28,2024-12-15 17:29:28
3515.0,TRK-3386,1.0,2024-05-26 07:19:22,2024-05-26 07:25:22
,,,,
3517.0,TRK-3520,5.0,2024-12-22 05:14:05,2024-12-22 05:19:05
3518.0,TRK-0471,3.0,2024-01-02 20:43:30,2024-01-02 20:52:30
3519.0,TRK-0379,9.0,2024-11-21 05:54:15,2024-11-21 05:57:15
3520.0,TRK-1808,13.0,2024-07-24 21:46:15,2024-07-24 21:55:15
3521.0,TRK-1272,3.0,2024-05-04 08:45:57,2024-05-04 08:55:57
3522.0,TRK-1170,2.0,2024-05-13 09:41:56,2024-05-13 09:43:56
3523.0,TRK-1641,6.0,2024-07-11 18:49:31,2024-07-11 18:53:31
3524.0,TRK-2551,15.0,2024-10-24 19:17:49,2024-10-24 19:22:49
3525.0,TRK-4966,3.0,2024-02-04 07:58:52,2024-02-04 08:02:52
3526.0,TRK-4976,11.0,2024-11-09 22:13:24,2024-11-09 22:20:24
3527.0,TRK-0270,2.0,2024-11-05 00:36:06,2024-11-05 00:42:06
,,,,
3529.0,TRK-4563,5.0,2024-04-26 23:11:17,2024-04-26 23:13:17
3530.0,TRK-3776,13.0,2024-08-20 12:23:50,2024-08-20 12:31:50
3531.0,TRK-4847,13.0,2024-09-12 06:28:21,2024-09-12 06:35:21
3532.0,TRK-1624,10.0,2024-01-19 00:43:33,2024-01-19 00:45:33
3533.0,TRK-4471,8.0,2024-11-06 15:58:03,2024-11-06 16:08:03
3534.0,TRK-1741,11.0,2024-05-21 00:59:26,2024-05-21 01:05:26
3535.0,TRK-4087,7.0,2024-07-21 07:44:44,2024-07-21 07:53:44
3536.0,TRK-0197,1.0,2024-04-25 20:07:16,2024-04-25 20:16:16
3537.0,TRK-4144,3.0,2024-08-26 23:43:45,2024-08-26 23:49:45
3538.0,TRK-2486,7.0,2024-10-08 00:19:22,2024-10-08 00:27:22
3539.0,TRK-3213,7.0,2024-05-31 20:14:55,2024-05-31 20:20:55
3540.0,TRK-4604,4.0,2024-07-19 11:26:12,2024-07-19 11:34:12
3541.0,TRK-0040,11.0,2024-07-16 17:31:41,2024-07-16 17:37:41
3542.0,TRK-1724,9.0,,2024-01-31 14:58:57
3543.0,TRK-4142,3.0,2024-04-16 19:29:17,2024-04-16 19:36:17
3544.0,TRK-0135,9.0,2024-04-15 23:20:03,2024-04-15 23:27:03
3545.0,TRK-2748,10.0,2024-08-16 10:42:29,2024-08-16 10:46:29
3546.0,TRK-2738,13.0,2024-08-25 18:48:42,2024-08-25 18:56:42
3547.0,,10.0,2024-01-14 12:55:11,2024-01-14 13:04:11
3548.0,TRK-1511,7.0,2024-07-19 04:53:00,2024-07-19 05:01:00
3549.0,TRK-4634,13.0,2024-01-23 15:30:28,2024-01-23 15:34:28
3550.0,TRK-1727,13.0,2024-03-23 02:45:11,2024-03-23 02:49:11
3551.0,TRK-2683,8.0,2024-11-14 06:10:31,2024-11-14 06:14:31
3552.0,TRK-3997,,2024-11-05 12:14:26,2024-11-05 12:20:26
3553.0,TRK-3383,15.0,2024-05-11 00:52:53,2024-05-11 01:02:53
3554.0,TRK-4963,12.0,2024-07-14 11:14:34,2024-07-14 11:18:34
3555.0,TRK-3880,1.0,2024-06-04 15:25:34,2024-06-04 15:31:34
3556.0,TRK-3830,3.0,2024-03-07 09:02:50,2024-03-07 09:07:50
3557.0,TRK-1974,,2024-04-20 00:00:06,2024-04-20 00:06:06
3558.0,TRK-3527,7.0,2024-10-12 05:46:10,2024-10-12 05:54:10
3559.0,,1.0,2024-01-18 12:40:04,2024-01-18 12:47:04
3560.0,TRK-0821,15.0,2024-09-18 16:38:53,2024-09-18 16:44:53
3561.0,TRK-4912,12.0,2024-05-18 01:21:29,2024-05-18 01:29:29
3562.0,TRK-0713,9.0,2024-06-21 12:19:31,2024-06-21 12:21:31
3563.0,TRK-3101,14.0,2024-04-09 05:21:22,2024-04-09 05:31:22
3564.0,TRK-3243,3.0,2024-04-13 02:56:59,2024-04-13 03:06:59
3565.0,TRK-4497,7.0,,2024-05-08 10:31:24
3566.0,TRK-4275,,2024-01-11 09:52:47,2024-01-11 09:56:47
3567.0,TRK-2227,5.0,2024-08-07 09:35:54,2024-08-07 09:41:54
3568.0,TRK-0156,13.0,2024-08-27 16:44:45,2024-08-27 16:49:45
,TRK-2951,2.0,2024-08-12 07:14:17,2024-08-12 07:24:17
3570.0,TRK-3500,10.0,2024-08-04 15:27:20,2024-08-04 15:34:20
,,,,
3572.0,TRK-1881,11.0,2024-03-22 04:57:02,2024-03-22 05:03:02
3573.0,TRK-2238,1.0,2024-03-11 22:29:23,2024-03-11 22:39:23
3574.0,TRK-4426,4.0,2024-04-10 08:48:28,2024-04-10 08:53:28
3575.0,TRK-0832,9.0,2024-05-25 04:51:51,2024-05-25 04:56:51
,,,,
3577.0,TRK-3237,10.0,2024-04-04 13:27:31,2024-04-04 13:32:31
3578.0,TRK-2195,8.0,2024-05-03 05:48:14,2024-05-03 05:56:14
3579.0,TRK-4798,2.0,2024-02-26 10:49:35,2024-02-26 10:53:35
3580.0,TRK-1667,8.0,2024-06-20 09:53:04,2024-06-20 10:02:04
3581.0,TRK-4936,13.0,2024-10-13 01:57:32,2024-10-13 02:02:32
3582.0,TRK-4997,9.0,2024-08-17 14:02:00,2024-08-17 14:04:00
3583.0,TRK-0746,13.0,2024-02-12 10:33:59,2024-02-12 10:37:59
3584.0,TRK-1311,15.0,2024-02-07 17:42:04,2024-02-07 17:44:04
3585.0,TRK-0629,7.0,2024-12-16 01:18:16,2024-12-16 01:23:16
3586.0,TRK-0785,9.0,2024-02-15 06:25:04,2024-02-15 06:32:04
,,,,
3588.0,TRK-1256,4.0,2024-09-25 13:00:32,2024-09-25 13:03:32
3589.0,TRK-2981,3.0,2024-01-23 00:58:59,2024-01-23 01:03:59
3590.0,TRK-0600,15.0,2024-12-19 19:32:45,2024-12-19 19:37:45
3591.0,TRK-1986,14.0,2024-09-29 07:02:51,2024-09-29 07:10:51
3592.0,TRK-1777,11.0,2024-07-20 04:50:19,2024-07-20 04:53:19
3593.0,TRK-2385,13.0,2024-05-24 10:46:36,2024-05-24 10:48:36
3594.0,TRK-4864,9.0,2024-11-06 22:53:10,
3595.0,TRK-0652,3.0,2024-09-26 03:03:21,2024-09-26 03:12:21
3596.0,,3.0,2024-11-30 14:42:54,2024-11-30 14:47:54
3597.0,TRK-1002,9.0,2024-01-28 12:05:35,2024-01-28 12:13:35
,TRK-3965,3.0,2024-07-26 11:24:15,2024-07-26 11:26:15
3599.0,TRK-0921,3.0,2024-04-07 04:49:41,2024-04-07 04:56:41
3600.0,,1.0,2024-06-08 08:49:05,2024-06-08 08:54:05
3601.0,TRK-0801,11.0,2024-09-20 02:05:12,2024-09-20 02:14:12
3602.0,TRK-3981,11.0,2024-06-13 18:40:39,2024-06-13 18:47:39
3603.0,TRK-3268,15.0,2024-12-14 09:16:36,2024-12-14 09:18:36
3604.0,TRK-0064,12.0,2024-07-17 17:11:24,2024-07-17 17:13:24
3605.0,TRK-0862,11.0,2024-08-24 18:42:16,2024-08-24 18:45:16
3606.0,TRK-3793,7.0,2024-08-03 02:45:00,2024-08-03 02:52:00
3607.0,TRK-1742,14.0,2024-09-16 13:07:10,2024-09-16 13:11:10
3608.0,TRK-2409,14.0,2024-10-09 07:09:41,2024-10-09 07:15:41
3609.0,TRK-4339,4.0,2024-05-04 20:39:45,2024-05-04 20:45:45
3610.0,TRK-1792,13.0,2024-08-19 15:21:25,2024-08-19 15:31:25
3611.0,TRK-3941,2.0,2024-03-27 08:39:42,2024-03-27 08:46:42
3612.0,TRK-0596,6.0,2024-11-13 21:01:58,2024-11-13 21:07:58
3613.0,,5.0,2024-03-05 10:43:04,2024-03-05 10:51:04
3614.0,TRK-0945,2.0,2024-01-30 15:51:31,2024-01-30 16:00:31
3615.0,TRK-0480,15.0,2024-04-04 06:42:50,2024-04-04 06:52:50
3616.0,TRK-3705,1.0,2024-05-18 15:09:46,2024-05-18 15:13:46
3617.0,TRK-3954,3.0,2024-11-17 01:53:40,2024-11-17 02:03:40
3618.0,TRK-1527,15.0,2024-08-12 00:51:52,2024-08-12 00:53:52
3619.0,TRK-2085,1.0,2024-06-09 00:34:59,2024-06-09 00:36:59
3620.0,TRK-1945,11.0,2024-02-15 17:49:50,2024-02-15 17:59:50
3621.0,TRK-0080,14.0,2024-07-13 05:05:03,2024-07-13 05:15:03
3622.0,TRK-1656,5.0,,2024-09-15 15:41:55
3623.0,TRK-1465,14.0,2024-03-22 10:01:47,2024-03-22 10:06:47
3624.0,TRK-1375,2.0,2024-01-21 07:36:50,2024-01-21 07:44:50
3625.0,TRK-0104,1.0,2024-11-13 23:09:22,2024-11-13 23:16:22
3626.0,,14.0,2024-09-12 23:04:00,2024-09-12 23:09:00
3627.0,TRK-1458,5.0,2024-06-25 07:12:42,2024-06-25 07:15:42
3628.0,TRK-4476,4.0,2024-10-07 20:50:02,2024-10-07 20:54:02
3629.0,TRK-2870,3.0,2024-09-26 16:42:43,2024-09-26 16:51:43
3630.0,TRK-3149,3.0,2024-03-18 02:42:35,2024-03-18 02:49:35
3631.0,TRK-1209,11.0,2024-09-09 18:12:58,2024-09-09 18:14:58
,TRK-1344,2.0,2024-04-16 19:10:10,2024-04-16 19:15:10
,TRK-0916,2.0,2024-09-26 04:54:20,
,,,,
3635.0,TRK-2377,3.0,2024-11-26 15:49:21,2024-11-26 15:59:21
3636.0,TRK-1763,,2024-07-25 13:25:07,2024-07-25 13:33:07
3637.0,TRK-4048,11.0,2024-01-04 05:29:35,2024-01-04 05:31:35
3638.0,TRK-0832,12.0,2024-12-06 19:40:46,2024-12-06 19:43:46
3639.0,TRK-3285,8.0,2024-10-21 21:44:39,2024-10-21 21:54:39
3640.0,TRK-0908,2.0,2024-01-16 11:44:17,2024-01-16 11:52:17
3641.0,TRK-3837,13.0,2024-12-09 14:27:55,2024-12-09 14:37:55
3642.0,TRK-3371,12.0,2024-03-01 15:51:29,2024-03-01 15:55:29
3643.0,TRK-4898,1.0,2024-02-27 09:33:54,2024-02-27 09:37:54
3644.0,TRK-2621,2.0,2024-09-12 00:20:16,2024-09-12 00:27:16
3645.0,TRK-1547,9.0,2024-11-29 09:06:39,2024-11-29 09:14:39
3646.0,TRK-2102,13.0,2024-06-11 13:33:06,2024-06-11 13:37:06
3647.0,TRK-3542,8.0,2024-04-12 19:09:25,2024-04-12 19:14:25
3648.0,TRK-0129,3.0,2024-03-01 03:25:49,2024-03-01 03:29:49
3649.0,TRK-0335,10.0,2024-05-14 10:29:42,2024-05-14 10:35:42
3650.0,TRK-0686,8.0,2024-08-27 07:23:48,2024-08-27 07:30:48
3651.0,TRK-1710,11.0,2024-07-11 08:54:15,2024-07-11 08:56:15
3652.0,TRK-2318,11.0,2024-09-14 08:47:27,2024-09-14 08:49:27
3653.0,TRK-2958,13.0,2024-12-28 02:51:14,2024-12-28 02:56:14
,,,,
3655.0,TRK-2303,13.0,2024-01-04 08:38:29,2024-01-04 08:41:29
3656.0,TRK-0497,11.0,2024-05-10 01:55:38,2024-05-10 02:02:38
3657.0,TRK-0226,8.0,2024-11-26 17:08:05,2024-11-26 17:15:05
3658.0,TRK-2620,1.0,2024-05-08 21:22:00,2024-05-08 21:32:00
3659.0,TRK-2126,9.0,2024-04-25 03:38:34,2024-04-25 03:45:34
,,,,
3661.0,TRK-3383,15.0,2024-11-16 21:03:44,2024-11-16 21:12:44
3662.0,TRK-3659,1.0,2024-03-04 16:16:05,2024-03-04 16:21:05
3663.0,TRK-4068,9.0,2024-11-15 11:31:22,2024-11-15 11:37:22
3664.0,TRK-3574,8.0,2024-08-11 02:13:40,2024-08-11 02:22:40
3665.0,TRK-0406,12.0,2024-07-19 19:10:38,2024-07-19 19:12:38
3666.0,TRK-4581,11.0,2024-12-03 18:33:22,2024-12-03 18:38:22
3667.0,TRK-0195,11.0,2024-12-09 10:55:58,2024-12-09 11:04:58
3668.0,TRK-3218,5.0,,2024-12-26 02:30:44
3669.0,TRK-0331,6.0,2024-07-07 01:43:13,2024-07-07 01:53:13
3670.0,TRK-1903,6.0,2024-12-23 19:57:47,2024-12-23 20:04:47
3671.0,TRK-0064,2.0,2024-11-03 11:02:15,2024-11-03 11:11:15
3672.0,TRK-1339,8.0,2024-07-31 20:17:50,2024-07-31 20:21:50
3673.0,TRK-3724,11.0,2024-12-01 17:22:48,2024-12-01 17:31:48
3674.0,TRK-1986,15.0,2024-02-09 14:28:20,2024-02-09 14:32:20
3675.0,TRK-4494,3.0,2024-10-05 22:41:01,2024-10-05 22:43:01
3676.0,TRK-0966,14.0,2024-08-24 19:21:10,
3677.0,TRK-1936,3.0,2024-02-24 17:20:31,2024-02-24 17:22:31
3678.0,TRK-2958,2.0,2024-01-25 22:44:20,2024-01-25 22:47:20
3679.0,TRK-1292,2.0,2024-11-27 14:36:00,2024-11-27 14:41:00
3680.0,TRK-2095,,2024-10-21 15:33:38,2024-10-21 15:41:38
3681.0,TRK-1602,14.0,2024-11-08 09:13:44,2024-11-08 09:21:44
3682.0,,1.0,2024-04-19 11:38:43,2024-04-19 11:41:43
3683.0,TRK-4887,1.0,,2024-07-01 17:18:41
3684.0,TRK-0242,3.0,2024-09-22 06:51:02,2024-09-22 06:57:02
3685.0,TRK-0340,7.0,2024-04-09 04:21:31,2024-04-09 04:28:31
3686.0,TRK-0527,2.0,2024-08-24 10:53:43,2024-08-24 11:02:43
3687.0,TRK-2238,14.0,2024-10-10 01:19:03,2024-10-10 01:28:03
3688.0,TRK-0637,12.0,2024-07-28 15:36:09,2024-07-28 15:39:09
3689.0,TRK-3776,1.0,2024-04-18 18:10:11,2024-04-18 18:18:11
3690.0,TRK-2225,9.0,2024-06-22 13:00:14,2024-06-22 13:07:14
,TRK-3604,10.0,2024-04-28 11:14:42,2024-04-28 11:22:42
3692.0,TRK-4180,9.0,2024-05-30 03:20:24,2024-05-30 03:28:24
3693.0,TRK-1600,11.0,2024-01-02 21:51:23,2024-01-02 21:54:23
3694.0,TRK-1340,15.0,2024-04-24 10:41:08,2024-04-24 10:47:08
3695.0,TRK-0459,8.0,2024-03-08 18:30:13,2024-03-08 18:32:13
3696.0,TRK-2523,11.0,2024-08-14 18:06:20,2024-08-14 18:12:20
,,,,
3698.0,TRK-2019,9.0,2024-12-29 07:15:45,2024-12-29 07:25:45
3699.0,TRK-0987,10.0,2024-06-25 23:07:34,2024-06-25 23:09:34
3700.0,TRK-1019,2.0,2024-02-10 06:29:41,2024-02-10 06:35:41
3701.0,TRK-2747,12.0,2024-07-06 02:30:19,2024-07-06 02:38:19
3702.0,TRK-4095,13.0,2024-10-07 00:44:58,2024-10-07 00:52:58
3703.0,TRK-3808,8.0,2024-07-31 16:24:20,2024-07-31 16:32:20
,TRK-0584,10.0,2024-12-22 20:18:40,2024-12-22 20:25:40
3705.0,TRK-1059,5.0,2024-04-07 21:27:44,2024-04-07 21:35:44
3706.0,TRK-0238,2.0,2024-09-21 22:29:56,2024-09-21 22:38:56
3707.0,TRK-0320,10.0,2024-07-03 06:05:54,2024-07-03 06:09:54
3708.0,TRK-0775,8.0,2024-11-04 12:21:37,2024-11-04 12:29:37
3709.0,TRK-2511,6.0,2024-12-07 14:16:14,2024-12-07 14:19:14
3710.0,TRK-3959,14.0,2024-03-10 23:56:15,2024-03-11 00:05:15
3711.0,TRK-0329,3.0,2024-02-01 07:17:03,2024-02-01 07:21:03
3712.0,TRK-1685,9.0,2024-04-11 20:21:06,2024-04-11 20:23:06
,TRK-2061,12.0,2024-06-15 21:50:26,2024-06-15 21:57:26
3714.0,TRK-1885,5.0,2024-01-31 11:53:02,2024-01-31 12:02:02
3715.0,TRK-4136,14.0,2024-06-26 20:58:25,2024-06-26 21:02:25
3716.0,TRK-3608,8.0,2024-03-12 03:11:21,2024-03-12 03:15:21
3717.0,TRK-2643,14.0,2024-07-12 19:21:26,2024-07-12 19:26:26
3718.0,TRK-1219,1.0,2024-05-10 11:16:18,2024-05-10 11:23:18
3719.0,TRK-4818,11.0,2024-07-26 21:41:13,2024-07-26 21:45:13
3720.0,TRK-4360,,2024-01-19 09:58:47,2024-01-19 10:08:47
3721.0,,9.0,2024-11-10 01:22:15,2024-11-10 01:31:15
3722.0,TRK-1932,6.0,2024-04-15 09:51:12,2024-04-15 10:01:12
3723.0,TRK-4087,3.0,2024-05-13 15:35:25,2024-05-13 15:44:25
3724.0,TRK-1405,10.0,2024-11-06 22:13:24,2024-11-06 22:18:24
3725.0,TRK-1761,11.0,2024-02-25 22:42:25,2024-02-25 22:49:25
3726.0,TRK-3872,15.0,2024-08-29 08:45:03,2024-08-29 08:47:03
3727.0,TRK-1339,12.0,2024-11-19 04:28:38,2024-11-19 04:34:38
3728.0,TRK-0246,15.0,2024-12-14 09:09:56,2024-12-14 09:14:56
3729.0,TRK-4714,9.0,2024-03-11 06:22:56,2024-03-11 06:30:56
3730.0,TRK-3471,4.0,2024-06-13 14:19:09,2024-06-13 14:29:09
3731.0,TRK-2526,13.0,,2024-06-22 05:17:14
3732.0,TRK-2345,,2024-12-01 15:36:12,2024-12-01 15:42:12
3733.0,TRK-2184,3.0,2024-11-21 19:21:19,2024-11-21 19:30:19
3734.0,TRK-2036,10.0,2024-06-15 03:55:15,2024-06-15 04:05:15
3735.0,TRK-1905,6.0,2024-08-28 15:46:32,
3736.0,TRK-2842,3.0,,2024-12-23 02:17:05
3737.0,TRK-4939,2.0,2024-07-14 12:27:58,2024-07-14 12:37:58
3738.0,TRK-4530,7.0,2024-07-20 08:29:25,2024-07-20 08:38:25
3739.0,TRK-3320,3.0,2024-09-09 01:36:43,2024-09-09 01:40:43
3740.0,,4.0,2024-08-28 06:19:22,2024-08-28 06:26:22
3741.0,,14.0,2024-06-25 16:52:13,2024-06-25 16:57:13
3742.0,TRK-2554,15.0,2024-08-17 00:13:06,2024-08-17 00:15:06
3743.0,TRK-3199,11.0,2024-07-29 09:33:07,2024-07-29 09:37:07
3744.0,TRK-0464,14.0,2024-07-22 18:53:59,2024-07-22 18:56:59
3745.0,TRK-3368,7.0,2024-06-28 01:03:24,2024-06-28 01:08:24
3746.0,TRK-2014,5.0,2024-07-01 18:39:21,2024-07-01 18:41:21
3747.0,TRK-0956,5.0,2024-05-08 09:48:54,2024-05-08 09:52:54
3748.0,TRK-0753,,2024-04-23 20:46:00,2024-04-23 20:54:00
3749.0,TRK-1608,5.0,2024-04-18 06:25:27,2024-04-18 06:32:27
3750.0,TRK-1451,14.0,2024-05-07 22:07:54,2024-05-07 22:15:54
3751.0,TRK-1735,7.0,2024-07-18 02:54:23,2024-07-18 02:58:23
3752.0,TRK-4327,9.0,2024-04-10 04:34:13,2024-04-10 04:42:13
3753.0,TRK-1491,15.0,2024-12-09 02:36:30,2024-12-09 02:41:30
3754.0,TRK-1598,6.0,2024-06-24 12:11:28,2024-06-24 12:20:28
3755.0,TRK-0264,5.0,2024-10-21 13:39:18,2024-10-21 13:45:18
3756.0,TRK-2182,6.0,2024-04-24 12:46:10,2024-04-24 12:53:10
3757.0,TRK-0961,12.0,2024-01-27 21:39:16,2024-01-27 21:45:16
3758.0,TRK-1667,5.0,2024-04-01 11:57:09,2024-04-01 12:03:09
3759.0,TRK-1207,2.0,2024-04-17 19:44:42,2024-04-17 19:47:42
3760.0,TRK-0863,8.0,2024-01-02 15:48:44,2024-01-02 15:55:44
3761.0,TRK-2173,15.0,2024-02-14 20:58:22,2024-02-14 21:04:22
3762.0,TRK-2401,10.0,2024-12-22 13:00:26,2024-12-22 13:07:26
3763.0,TRK-3917,11.0,2024-08-25 01:07:22,2024-08-25 01:13:22
3764.0,TRK-1366,13.0,2024-12-25 16:51:01,2024-12-25 16:54:01
3765.0,TRK-4541,9.0,2024-02-22 21:24:24,2024-02-22 21:30:24
3766.0,TRK-1472,14.0,2024-10-07 09:56:05,2024-10-07 10:02:05
3767.0,,4.0,2024-12-29 08:36:40,2024-12-29 08:46:40
3768.0,TRK-0899,15.0,2024-08-13 17:35:33,2024-08-13 17:42:33
3769.0,TRK-0612,3.0,2024-09-25 17:10:06,
,TRK-1008,15.0,2024-03-23 17:34:19,2024-03-23 17:42:19
3771.0,TRK-2238,13.0,2024-06-10 12:55:27,2024-06-10 13:04:27
3772.0,TRK-1423,15.0,2024-12-11 20:15:29,2024-12-11 20:21:29
,TRK-3174,5.0,2024-12-22 02:29:34,2024-12-22 02:33:34
3774.0,TRK-4806,10.0,2024-01-02 06:23:43,2024-01-02 06:33:43
3775.0,TRK-3623,3.0,,2024-09-25 11:04:16
3776.0,TRK-3613,12.0,2024-05-07 11:54:53,2024-05-07 11:59:53
3777.0,TRK-2648,4.0,2024-08-21 19:40:13,2024-08-21 19:50:13
3778.0,TRK-4062,6.0,,2024-06-17 22:12:37
3779.0,TRK-2951,4.0,2024-03-11 16:19:00,2024-03-11 16:21:00
3780.0,TRK-0501,8.0,2024-09-27 01:24:23,2024-09-27 01:31:23
3781.0,TRK-0977,5.0,2024-06-25 04:35:22,2024-06-25 04:42:22
3782.0,TRK-0617,13.0,2024-05-09 06:35:08,2024-05-09 06:45:08
3783.0,TRK-1805,14.0,2024-09-14 16:09:31,2024-09-14 16:15:31
3784.0,TRK-3934,15.0,,2024-01-25 20:36:46
3785.0,TRK-1922,1.0,2024-09-28 04:34:24,2024-09-28 04:41:24
3786.0,TRK-3814,14.0,2024-08-13 19:17:27,2024-08-13 19:27:27
3787.0,TRK-1406,5.0,2024-03-22 02:06:32,2024-03-22 02:13:32
3788.0,TRK-1611,2.0,2024-04-07 13:03:15,2024-04-07 13:05:15
3789.0,TRK-4122,2.0,2024-05-26 08:44:50,2024-05-26 08:48:50
3790.0,TRK-2057,7.0,2024-12-13 21:34:43,2024-12-13 21:40:43
3791.0,TRK-1955,12.0,2024-04-06 18:40:21,2024-04-06 18:49:21
3792.0,TRK-4384,11.0,2024-07-19 08:50:21,2024-07-19 08:58:21
3793.0,TRK-1377,5.0,2024-08-22 02:36:07,2024-08-22 02:41:07
3794.0,TRK-0389,14.0,,2024-01-11 13:42:56
3795.0,TRK-2201,11.0,2024-02-13 01:28:32,2024-02-13 01:36:32
3796.0,TRK-0109,7.0,2024-02-29 11:50:43,2024-02-29 11:58:43
3797.0,TRK-4837,7.0,2024-11-22 08:07:42,2024-11-22 08:10:42
3798.0,TRK-0217,7.0,2024-04-18 06:36:15,2024-04-18 06:44:15
3799.0,TRK-1986,12.0,2024-11-22 19:14:48,2024-11-22 19:23:48
3800.0,TRK-2536,10.0,2024-07-24 01:11:05,2024-07-24 01:14:05
3801.0,,13.0,2024-04-21 04:54:28,2024-04-21 04:57:28
,,,,
3803.0,TRK-4897,12.0,2024-04-24 09:55:35,2024-04-24 09:57:35
3804.0,TRK-3161,6.0,2024-07-04 20:06:06,2024-07-04 20:08:06
,,,,
,,,,
3807.0,,1.0,2024-06-12 20:41:39,2024-06-12 20:44:39
3808.0,TRK-0881,15.0,2024-10-06 03:23:36,2024-10-06 03:27:36
3809.0,TRK-2609,,,2024-11-02 03:46:36
3810.0,TRK-1565,2.0,2024-09-16 20:16:31,2024-09-16 20:24:31
3811.0,TRK-0362,1.0,2024-05-15 17:19:16,2024-05-15 17:25:16
3812.0,TRK-0432,,2024-06-07 02:39:59,2024-06-07 02:48:59
3813.0,TRK-1353,9.0,2024-02-16 03:33:40,2024-02-16 03:43:40
3814.0,TRK-3405,13.0,2024-12-23 17:28:42,2024-12-23 17:38:42
3815.0,TRK-1859,11.0,2024-12-10 12:14:56,2024-12-10 12:18:56
3816.0,TRK-0925,15.0,2024-01-28 03:33:58,2024-01-28 03:37:58
3817.0,TRK-0493,9.0,2024-05-19 20:45:38,2024-05-19 20:53:38
,TRK-0655,5.0,2024-06-08 01:39:03,2024-06-08 01:49:03
3819.0,TRK-2420,3.0,2024-08-03 07:14:13,2024-08-03 07:21:13
,,,,
3821.0,TRK-3237,13.0,2024-06-05 03:29:52,2024-06-05 03:37:52
3822.0,TRK-4953,14.0,2024-02-22 20:34:23,2024-02-22 20:43:23
3823.0,TRK-4140,15.0,2024-09-30 21:24:56,2024-09-30 21:30:56
3824.0,,1.0,2024-02-21 09:14:44,2024-02-21 09:16:44
3825.0,TRK-0553,,2024-09-29 07:56:33,2024-09-29 07:59:33
3826.0,TRK-2280,14.0,2024-12-23 21:53:44,2024-12-23 21:59:44
3827.0,TRK-1118,5.0,2024-04-03 04:53:28,2024-04-03 05:01:28
3828.0,TRK-0114,11.0,2024-12-03 00:35:17,2024-12-03 00:44:17
3829.0,TRK-1826,14.0,2024-12-14 01:43:50,2024-12-14 01:52:50
3830.0,TRK-1390,4.0,2024-01-25 02:50:12,2024-01-25 03:00:12
3831.0,TRK-3467,,2024-11-11 02:42:09,2024-11-11 02:49:09
3832.0,TRK-4742,6.0,2024-06-29 17:13:37,2024-06-29 17:17:37
3833.0,TRK-4251,12.0,,2024-01-11 23:10:22
3834.0,TRK-4907,12.0,2024-09-12 05:50:08,2024-09-12 05:56:08
3835.0,TRK-3744,6.0,2024-06-11 16:17:47,2024-06-11 16:26:47
3836.0,TRK-3579,4.0,2024-05-10 05:06:34,2024-05-10 05:15:34
3837.0,TRK-4988,9.0,2024-08-26 04:16:08,2024-08-26 04:20:08
3838.0,TRK-4859,4.0,2024-04-07 23:49:21,2024-04-07 23:51:21
3839.0,TRK-2786,6.0,2024-07-20 08:23:52,2024-07-20 08:32:52
3840.0,TRK-3915,10.0,2024-01-12 18:00:22,2024-01-12 18:09:22
3841.0,TRK-4922,11.0,2024-12-02 11:19:50,2024-12-02 11:29:50
3842.0,TRK-1712,7.0,2024-05-02 18:00:43,2024-05-02 18:09:43
3843.0,TRK-3560,1.0,2024-03-31 03:00:29,2024-03-31 03:09:29
3844.0,TRK-2555,12.0,2024-02-09 15:59:46,2024-02-09 16:02:46
,TRK-0331,6.0,2024-05-27 02:22:03,2024-05-27 02:27:03
3846.0,TRK-4959,5.0,2024-01-14 15:22:19,2024-01-14 15:32:19
,,,,
,,,,
,TRK-4668,1.0,2024-02-20 16:41:12,2024-02-20 16:46:12
,TRK-2794,13.0,,2024-06-23 13:52:35
3851.0,TRK-0209,14.0,2024-09-03 20:49:59,2024-09-03 20:53:59
3852.0,TRK-4348,6.0,2024-12-24 18:28:10,2024-12-24 18:38:10
3853.0,TRK-3358,10.0,2024-04-26 07:37:36,2024-04-26 07:45:36
3854.0,TRK-3486,12.0,2024-04-03 16:49:20,
3855.0,TRK-3434,,2024-04-06 08:14:02,2024-04-06 08:21:02
3856.0,TRK-2518,11.0,2024-01-21 12:40:04,2024-01-21 12:49:04
3857.0,TRK-3218,1.0,2024-03-23 18:58:47,2024-03-23 19:07:47
3858.0,TRK-2676,14.0,2024-11-21 01:22:28,2024-11-21 01:25:28
3859.0,TRK-1405,2.0,2024-06-19 21:01:42,2024-06-19 21:03:42
3860.0,TRK-0726,9.0,2024-09-19 05:12:05,2024-09-19 05:18:05
3861.0,TRK-1062,7.0,2024-03-09 10:52:13,2024-03-09 10:56:13
3862.0,TRK-1121,7.0,2024-11-09 23:04:44,2024-11-09 23:10:44
3863.0,TRK-2341,15.0,2024-12-09 16:20:59,2024-12-09 16:23:59
3864.0,TRK-4313,1.0,2024-12-20 19:16:48,2024-12-20 19:20:48
3865.0,TRK-2273,6.0,2024-09-09 15:43:56,2024-09-09 15:49:56
3866.0,TRK-0499,9.0,2024-10-04 20:41:39,2024-10-04 20:48:39
